id,name,city,postalcode,lat,lon,type,accessible,payment,changing_table,water,description,municipality,source
210,Solkrogen 8,Brønshøj,2700.0,55.703182,12.509605,Handicap,1,Ved ikke,Ved ikke,Ved ikke,"Placering: Park, Solkrogen
Åbningstider:
Åbent fra 1. april til 30. september
9.00 til 21:00 (19.00 om vinteren)
Ændrede åbningstider Jul, Nytår, Corona m.m.: https://www.kk.dk/toiletter/",København,FindToilet
331,Standpromenaden 30,København Ø,2100.0,55.719539,12.583029,Handicap,1,Ved ikke,Ved ikke,Ved ikke,"Placering: Park, Svanemølle Strandpark
Åbningstider:
Åbent fra 1. april til 30. september
9.00 til 21:00 (19.00 om vinteren)
Handicaptoilettet er åbent hele året. De andre toiletter er åbne fra 1. april til 30. september
Ændrede åbningstider Jul, Nytår, Corona m.m.: https://www.kk.dk/toiletter/",København,FindToilet
199,Stefansgade 24,København N,2200.0,55.694865,12.542849,Handicap,1,Nej,Ved ikke,Ved ikke,"Placering: Park, Nørrebroparken
Åbningstider:
Åbent fra 1. april til 30. september
9.00 til 21:00 (19.00 om vinteren)
Ændrede åbningstider Jul, Nytår, Corona m.m.: https://www.kk.dk/toiletter/",København,FindToilet
173,Stockholmsgade 62,København Ø,2100.0,55.692469,12.584244,Handicap,1,Ved ikke,Ved ikke,Ved ikke,"Placering: Park, Østre Anlæg
Åbningstider:
Åbent fra 1. april til 30. september
Ca. 9.00 til 21:00
Ændrede åbningstider Jul, Nytår, Corona m.m.: https://www.kk.dk/toiletter/",København,FindToilet
61,Sundbyvester Plads 2A,København K,2300.0,55.646622,12.613326,Handicap,1,Nej,Ja,Ja,"Placering: Gade, Sundbyvester Plads
Åbningstider:
Helårsåbent: ja
Døgnåbent: Ja
Ændrede åbningstider Jul, Nytår, Corona m.m.: https://www.kk.dk/toiletter/",København,FindToilet
63,Sønder Boulevard 60B,København V,1720.0,55.666095,12.551496,Handicap,1,Nej,Ja,Ja,"Placering: Gade, Sønder Boulevard
Åbningstider: Ca. 9.00 til 22:00
Ændrede åbningstider Jul, Nytår, Corona m.m.: https://www.kk.dk/toiletter/",København,FindToilet
56,Toftegårds Plads 2F,Valby,2500.0,55.66184,12.517536,Handicap,1,Nej,Ja,Ja,"Placering: Gade, Toftegårds plads
Åbningstider:
Ca. 9.00 til 22:00
Ændrede åbningstider Jul, Nytår, Corona m.m.: https://www.kk.dk/toiletter/",København,FindToilet
131,Torvegade 48,København K,1410.0,55.67198,12.5918,Handicap,1,Nej,Ja,Ja,"Placering: Gade, Christianshavns Torv
Åbningstider:
Helårsåbent: ja
Døgnåbent: Ja
Ændrede åbningstider Jul, Nytår, Corona m.m.: https://www.kk.dk/toiletter/",København,FindToilet
51,Valby tingsted 1B,Valby,2500.0,55.666027,12.514116,Handicap,1,Nej,Ja,Ja,"Placering: Gade, Valby tingsted
Åbningstider:
Helårsåbent: ja
Døgnåbent: Ja
Ændrede åbningstider Jul, Nytår, Corona m.m.: https://www.kk.dk/toiletter/",København,FindToilet
70,Ved Stranden 18A,København K,1061.0,55.677576,12.580907,Handicap,1,Nej,Ja,Ja,"Placering: Gade, Ved Stranden
Åbningstider:
Helårsåbent: ja
Døgnåbent: Ja
Ændrede åbningstider Jul, Nytår, Corona m.m.: https://www.kk.dk/toiletter/",København,FindToilet
299,Vester Søgade 2,København V,1601.0,55.674807,12.558971,Handicap,1,Nej,Ved ikke,Ved ikke,"Placering: Planetariet
Åbningstider:
helaarsaabent: Ja
doegnaabent: Ja
Ændrede åbningstider Jul, Nytår, Corona m.m.: https://www.kk.dk/toiletter/",København,FindToilet
69,Ørestads Boulevard 66,København S,2300.0,55.633288,12.579978,Handicap,1,Nej,Ja,Ja,"Placering: Gade, Ørestadsparken
Åbningstider:
Helårsåbent: ja
Døgnåbent: Ja
Ændrede åbningstider Jul, Nytår, Corona m.m.: https://www.kk.dk/toiletter/",København,FindToilet
341,Øresundsstien 5,København S,2300.0,55.663012,12.638636,Handicap,1,Ved ikke,Ved ikke,Ved ikke,"Placering: Amager Strandpark, Øresundsstien
Åbningstider:
helaarsaabent: Ja
doegnaabent: Nej
Højsæson: 1. maj til 30. sep. Kl 8.00 til 22.00 alle ugens dage. Fra 1. juni til 31 august kl. 8.00 til 24.00 fredag, lørdag og søndag. Lavsæson: 1. okt til 30. april. Kl. 8.00 til 18.00 alle dage. Her er kun handicaptoilettet åbent. Handicaptoilet er helårsåbent.
Ændrede åbningstider Jul, Nytår, Corona m.m.: https://www.kk.dk/toiletter/",København,FindToilet
640,Øselsgade 5,København S,2300.0,55.661005,12.600624,Handicap,1,Ved ikke,Ved ikke,Ved ikke,"Placering: Bemandet legeplads Kornblomstparken
Åbningstider:
mandag: Følger legepladsens åbningstider
tirsdag: Følger legepladsens åbningstider
onsdag: Følger legepladsens åbningstider
torsdag: Følger legepladsens åbningstider
fredag: Følger legepladsens åbningstider
loerdag: Følger legepladsens åbningstider
soendag: Følger legepladsens åbningstider
doegnaabent: Nej
bemaerkning: Mandag-onsdag kl. 9.30-18. Torsdag 12-20. Fredag 12 -18 og lørdag fra kl 10-17.
Ændrede åbningstider Jul, Nytår, Corona m.m.: https://www.kk.dk/toiletter/",København,FindToilet
194,Øster Allé 1E,København Ø,2100.0,55.69995,12.573372,Handicap,1,Ved ikke,Ved ikke,Ved ikke,"Placering: Park, Fælledparken, Sansehaven
Åbningstider:
Åbent fra 1. april til 30. september
Ca. 9.00 til 21:00
Ændrede åbningstider Jul, Nytår, Corona m.m.: https://www.kk.dk/toiletter/",København,FindToilet
386,Østerbrogade 244,København Ø,2100.0,55.714884,12.577939,Handicap,1,Nej,Ved ikke,Ja,"Placering: Gade, Sporsløjfen, v. Svanemølle st.
Åbningstider:
Helårsåbent: ja
Døgnåbent: Ja
Ændrede åbningstider Jul, Nytår, Corona m.m.: https://www.kk.dk/toiletter/",København,FindToilet
135,Østerbrogade 29B,København Ø,2100.0,55.699301,12.577521,Handicap,1,Nej,Ja,Ja,"Placering: Gade, Trianglen
Åbningstider: 
9.00-18.30 alle dage
Ændrede åbningstider Jul, Nytår, Corona m.m.: https://www.kk.dk/toiletter/",København,FindToilet
184,Østrigsgade 67,København S,2300.0,55.661741,12.617156,Handicap,1,Ved ikke,Ved ikke,Ved ikke,"Placering: Park, Lergravsparken, ved metro
Åbningstider:
Åbent fra 1. april til 30. september
9.00 til 21:00 (19.00 om vinteren)
Ændrede åbningstider Jul, Nytår, Corona m.m.: https://www.kk.dk/toiletter/",København,FindToilet
38,Blågårds Plads 5B,København N,2200.0,55.686248,12.557011,Pissoir,0,Nej,Nej,Nej,"Placering: Gade, Blågårds Plads
Åbningstider:
helaarsaabent: Nej- Vinterlukket fra 1/10 til 31/3
aabent_april_sept: x - lukkes når frosten kommer
doegnaabent: Ja
Ændrede åbningstider Jul, Nytår, Corona m.m.: https://www.kk.dk/toiletter/",København,FindToilet
71,Istedgade 20,København V,1650.0,55.67169,12.560541,Pissoir,0,Nej,Nej,Nej,"Placering: Gade, Maria Kirkeplads
Åbningstider:
helaarsaabent: Nej- Vinterlukket fra 1/10 til 31/3
aabent_april_sept: x - lukkes når frosten kommer
doegnaabent: Ja
Ændrede åbningstider Jul, Nytår, Corona m.m.: https://www.kk.dk/toiletter/",København,FindToilet
52,Korsgade 58B,København N,2200.0,55.686647,12.553934,Pissoir,0,Nej,Nej,Nej,"Placering: Gade, Korsgade 58
Åbningstider:
helaarsaabent: Nej- Vinterlukket fra 1/10 til 31/3
aabent_april_sept: x - lukkes når frosten kommer
doegnaabent: Ja
Ændrede åbningstider Jul, Nytår, Corona m.m.: https://www.kk.dk/toiletter/",København,FindToilet
55,Nikolaj Plads 10b,København K,1067.0,55.67901,12.58187,Pissoir,0,Nej,Nej,Nej,"Placering: Gade, Nikolaj Plads
Åbningstider:
helaarsaabent: Nej- Vinterlukket fra 1/10 til 31/3
aabent_april_sept: x - lukkes når frosten kommer
doegnaabent: Ja
Ændrede åbningstider Jul, Nytår, Corona m.m.: https://www.kk.dk/toiletter/",København,FindToilet
29,Nyhavn 28,København K,1051.0,55.679549,12.591002,Pissoir,0,Nej,Nej,Nej,"Placering: Gade, Nyhavn
Åbningstider:
helaarsaabent: Nej- Vinterlukket fra 1/10 til 31/3
aabent_april_sept: x - lukkes når frosten kommer
doegnaabent: Ja
Ændrede åbningstider Jul, Nytår, Corona m.m.: https://www.kk.dk/toiletter/",København,FindToilet
7,Nyhavn 47C,København K,1051.0,55.679813,12.591223,Pissoir,0,Nej,Nej,Nej,"Placering: Gade, Nyhavn
Åbningstider:
helaarsaabent: Nej- Vinterlukket fra 1/10 til 31/3
aabent_april_sept: x - lukkes når frosten kommer
doegnaabent: Ja
Ændrede åbningstider Jul, Nytår, Corona m.m.: https://www.kk.dk/toiletter/",København,FindToilet
58,Nytorv 29,København K,1450.0,55.67749,12.57266,Pissoir,0,Nej,Nej,Nej,"Placering: Gade, Nytorv
Åbningstider:
helaarsaabent: Nej- Vinterlukket fra 1/10 til 31/3
aabent_april_sept: x - lukkes når frosten kommer
doegnaabent: Ja
Ændrede åbningstider Jul, Nytår, Corona m.m.: https://www.kk.dk/toiletter/",København,FindToilet
632,Nørre Voldgade 15B,København K,1358.0,55.683037,12.571291,Pissoir,0,Nej,Nej,Nej,"Placering: Gade, Nørreport station
Åbningstider:
helaarsaabent: Ja
doegnaabent: Ja
Ændrede åbningstider Jul, Nytår, Corona m.m.: https://www.kk.dk/toiletter/",København,FindToilet
633,Overgaden oven Vandet 64A,København K,1415.0,55.674969,12.595253,Pissoir,0,Nej,Nej,Nej,"Placering: Gade, Overgaden oven Vandet
Åbningstider:
helaarsaabent: Nej- Vinterlukket fra 1/10 til 31/3
aabent_april_sept: x - lukkes når frosten kommer
doegnaabent: Ja
Ændrede åbningstider Jul, Nytår, Corona m.m.: https://www.kk.dk/toiletter/",København,FindToilet
54,Stockholmsgade 2,København Ø,2100.0,55.689418,12.575475,Pissoir,0,Nej,Nej,Nej,"Placering: Gade, Sølvtorvet
Åbningstider:
helaarsaabent: Nej- Vinterlukket fra 1/10 til 31/3
aabent_april_sept: x - lukkes når frosten kommer
doegnaabent: Ja
Ændrede åbningstider Jul, Nytår, Corona m.m.: https://www.kk.dk/toiletter/",København,FindToilet
53,Toftegårds Plads 6F,Valby,2500.0,55.662306,12.517405,Pissoir,0,Nej,Nej,Nej,"Placering: Gade, Toftegårds Plads
Åbningstider:
helaarsaabent: Nej- Vinterlukket fra 1/10 til 31/3
aabent_april_sept: x - lukkes når frosten kommer
doegnaabent: Ja
Ændrede åbningstider Jul, Nytår, Corona m.m.: https://www.kk.dk/toiletter/",København,FindToilet
35,Utterslev Torv 9,København NV,2400.0,55.710055,12.516928,Pissoir,0,Nej,Nej,Nej,"Placering: Gade, Utterslev Torv
Åbningstider:
helaarsaabent: Nej- Vinterlukket fra 1/10 til 31/3
aabent_april_sept: x - lukkes når frosten kommer
doegnaabent: Ja
Ændrede åbningstider Jul, Nytår, Corona m.m.: https://www.kk.dk/toiletter/",København,FindToilet
337,Amager Strandvej 275,København S,2300.0,55.646201,12.64402,Unisex,0,Ved ikke,Ved ikke,Ved ikke,"Placering: Amager Strandvej, Femøren
Åbningstider:
helaarsaabent: Ja
doegnaabent: Nej
Højsæson: 1. maj til 30. sep. Kl 8.00 til 22.00 alle ugens dage. Fra 1. juni til 31 august kl. 8.00 til 24.00 fredag, lørdag og søndag. Lavsæson: 1. okt til 30. april. Kl. 8.00 til 18.00 alle dage.
Ændrede åbningstider Jul, Nytår, Corona m.m.: https://www.kk.dk/toiletter/",København,FindToilet
34,Amagertorv 1F,København K,1160.0,55.678826,12.579556,Unisex,0,Nej,Ja,Ja,"Placering: Gade, Underjordisk Amagertorv
Åbningstider:
9.00-22.30 alle dage
Ændrede åbningstider Jul, Nytår, Corona m.m.: https://www.kk.dk/toiletter/
Dametoilet til højre og Herretoilet til venstre",København,FindToilet
860,Ben Websters Vej 69,København SV,2450.0,55.646499,12.554031,Unisex,0,Nej,Ved ikke,Ja,"Placering: Koralbadet
https://svoemkbh.kk.dk/sluseholmen
Åbningstider:
helaarsaabent: Nej
Vinterlukket fra 1/10 til 31/3
doegnaabent: Ja
Ændrede åbningstider Jul, Nytår, Corona m.m.: https://www.kk.dk/toiletter/",København,FindToilet
634,Blegdamsvej 132a,København Ø,2100.0,55.698552,12.576545,Unisex,0,Ved ikke,Ved ikke,Ved ikke,"Placering: Bemandet legeplads Blegdamsremisen
Åbningstider:
mandag: Følger legepladsens åbningstider
tirsdag: Følger legepladsens åbningstider
onsdag: Følger legepladsens åbningstider
torsdag: Følger legepladsens åbningstider
fredag: Følger legepladsens åbningstider
loerdag: Følger legepladsens åbningstider
soendag: Følger legepladsens åbningstider
doegnaabent: Nej
bemaerkning: Sommersæson maj-sep (uge 18-39) mandag-fredag kl. 9.00-16.30. Vintersæson oktober-april (uge 40-17) mandag-fredag kl. 9.00-17.00, lørdag-søndag kl. 10.00-16.00.
Ændrede åbningstider Jul, Nytår, Corona m.m.: https://www.kk.dk/toiletter/",København,FindToilet
635,Borgmestervangen 51,København N,2200.0,55.704799,12.541201,Unisex,0,Ved ikke,Ved ikke,Ved ikke,"Placering: Bemandet legeplads Mimersparken
Åbningstider:
Mandag: Følger legepladsens åbningstider
Tirsdag: Følger legepladsens åbningstider
Onsdag: Følger legepladsens åbningstider
Torsdag: Følger legepladsens åbningstider
Fredag: Følger legepladsens åbningstider
Lørdag: Når legepladsen er lukket da ca. ca. 9.00 - 21.00 (19.00 om vinteren)
Søndag: Når legepladsen er lukket da ca. ca. 9.00 - 21.00 (19.00 om vinteren)
Åbningstider legeplads sommer (uge 18-38): Mandag til fredag kl. 9 til 18. Lørdag og søndag kl. 10 til 17. Åbningstider legeplads vinter (uge 39-17): Mandag til fredag kl. 9 til 17. Lørdag kl 11 til16. Søndag lukket.
Ændrede åbningstider Jul, Nytår, Corona m.m.: https://www.kk.dk/toiletter/",København,FindToilet
349,Bredegrund 8,København S,2300.0,55.659015,12.61349,Unisex,0,Ved ikke,Ved ikke,Ved ikke,"Placering: Bemandet legeplads Bredegrund
Åbningstider:
mandag: Følger legepladsens åbningstider
tirsdag: Følger legepladsens åbningstider
onsdag: Følger legepladsens åbningstider
torsdag: Følger legepladsens åbningstider
fredag: Følger legepladsens åbningstider
loerdag: Følger legepladsens åbningstider
soendag: Følger legepladsens åbningstider
doegnaabent: Nej
bemaerkning: Sommersæsonen (maj-oktober) mandag-fredag kl. 9-18 og søndag kl. 10-16. I vintersæsonen (november-februar) mandag -fredag 9-16. I mellemsæsonen (uge 10-17 + uge 43-45) mandag - fredag 9-17
Ændrede åbningstider Jul, Nytår, Corona m.m.: https://www.kk.dk/toiletter/",København,FindToilet
5,Christiansborg Slotsplads 2,København K,1218.0,55.6766,12.5822,Unisex,0,Nej,Nej,Nej,"Placering: Christiansborg Slotsplads, Holmens Bro
Åbningstider:
helaarsaabent: Ja
doegnaabent: Ja
Ændrede åbningstider Jul, Nytår, Corona m.m.: https://www.kk.dk/toiletter/",København,FindToilet
201,Damhusdæmningen 14,Vanløse,2720.0,55.682449,12.468016,Unisex,0,Nej,Ved ikke,Ved ikke,"Placering: Park, Damhusdæmningen, Engen
Åbningstider:
Åbent fra 1. april til 30. september
Ca. 9.00 til 21:00
Ændrede åbningstider Jul, Nytår, Corona m.m.: https://www.kk.dk/toiletter/",København,FindToilet
641,Degnestavnen 20,København NV,2400.0,55.710617,12.52495,Unisex,0,Ved ikke,Ved ikke,Ved ikke,"Placering: Park, Degnestavnen, ved legeplads
https://bornibyen.dk/koebenhavn/places/1088-legepladsen-i-degnestavnen
Åbningstider:
helaarsaabent: Ja
doegnaabent: Nej
Følger legepladsens åbningstider
Ændrede åbningstider Jul, Nytår, Corona m.m.: https://www.kk.dk/toiletter/",København,FindToilet
65,Dyrkøb 2,København K,1166.0,55.679306,12.573532,Unisex,0,Nej,Nej,Ja,"Placering: Vor frue plads
Åbningstider:
helaarsaabent: Ja
doegnaabent: Ja
Ændrede åbningstider Jul, Nytår, Corona m.m.: https://www.kk.dk/toiletter/",København,FindToilet
325,Edel Sauntes Allé 1,København Ø,2100.0,55.698973,12.562361,Unisex,0,Nej,Ved ikke,Ved ikke,"Placering: Park, Fælledparken, Bikuben
Åbningstider:
Åbent fra 1. april til 30. september
Ca. 9.00 til 21:00
Ændrede åbningstider Jul, Nytår, Corona m.m.: https://www.kk.dk/toiletter/",København,FindToilet
642,Edel Sauntes Allé 9,København Ø,2100.0,55.700375,12.56414,Unisex,0,Ved ikke,Ved ikke,Ved ikke,"Placering: Park, Soppesøen
Åbningstider:
Åbent fra 1. april til 30. september
Ca. 9.00 til 21:00
Kun åbent når der er vand i soppesøen
Ændrede åbningstider Jul, Nytår, Corona m.m.: https://www.kk.dk/toiletter/",København,FindToilet
326,Ejderstedgade 1,København V,1761.0,55.667912,12.541712,Unisex,0,Ved ikke,Ved ikke,Ved ikke,"Placering: Bemandet legeplads Enghaveparken
Åbningstider:
mandag: Følger legepladsens åbningstider
tirsdag: Følger legepladsens åbningstider
onsdag: Følger legepladsens åbningstider
torsdag: Følger legepladsens åbningstider
fredag: Følger legepladsens åbningstider
loerdag: Følger legepladsens åbningstider
soendag: Følger legepladsens åbningstider
doegnaabent: Nej
bemaerkning: Sommersæson (maj til september) mandag-fredag kl. 9-18 og søndag 10-17. I mellemsæsonen (marts, april og oktober) mandag-fredag 9-17. I vintersæsonen (november-februar) mandag - fredag 9-16.
Ændrede åbningstider Jul, Nytår, Corona m.m.: https://www.kk.dk/toiletter/",København,FindToilet
31,Frederiksborggade 21,København K,1360.0,55.6843,12.5695,Unisex,0,Nej,Ja,Ja,"Placering: Gade, Underjordisk Israels Plads
Åbningstider:
8.30-22.00 alle dage
Ændrede åbningstider Jul, Nytår, Corona m.m.: https://www.kk.dk/toiletter/",København,FindToilet
36,Gammel Torv 22f,København K,1457.0,55.678112,12.571727,Unisex,0,Nej,Nej,Ja,"Placering: Gammel Torv
Åbningstider:
helaarsaabent: Ja
doegnaabent: Ja
Ændrede åbningstider Jul, Nytår, Corona m.m.: https://www.kk.dk/toiletter/",København,FindToilet
637,Gunløgsgade 26,København S,2300.0,55.664607,12.579507,Unisex,0,Ved ikke,Ved ikke,Ved ikke,"Placering: Bemandet legeplads Gunløgsgade
Åbningstider:
helaarsaabent: Ja
doegnaabent: Nej
Ændrede åbningstider Jul, Nytår, Corona m.m.: https://www.kk.dk/toiletter/",København,FindToilet
687,Gustav Bangs Gade 21,København SV,2450.0,55.65118,12.536366,Unisex,0,Ved ikke,Ved ikke,Ved ikke,"Placering: Anker Jørgensens Plads
Åbningstider:
Mandag: Døgnåbent
Tirsdag: Døgnåbent
Onsdag: Døgnåbent
Torsdag: Døgnåbent
Fredag: Døgnåbent
Lørdag: Døgnåbent
Søndag: Døgnåbent
Står indtil Mozarts Plads genåbner i 2024 (Vedtaget af TMU).
Ændrede åbningstider Jul, Nytår, Corona m.m.: https://www.kk.dk/toiletter/",København,FindToilet
165,Halmtorvet 9C,København V,1700.0,55.670053,12.561735,Unisex,0,Nej,Nej,Ja,"Placering: Gade, Den brune kødby
Åbningstider:
Helårsåbent: ja
Døgnåbent: Ja
Ændrede åbningstider Jul, Nytår, Corona m.m.: https://www.kk.dk/toiletter/",København,FindToilet
333,Hammelstrupvej 41,København SV,2450.0,55.64471,12.519857,Unisex,0,Ved ikke,Ved ikke,Ved ikke,"Placering: Bemandet legeplads Valbyparken, Naturlegepladsen
Åbningstider:
mandag: Følger legepladsens åbningstider
tirsdag: Følger legepladsens åbningstider
onsdag: Følger legepladsens åbningstider
torsdag: Følger legepladsens åbningstider
fredag: Følger legepladsens åbningstider
loerdag: Følger legepladsens åbningstider
soendag: Følger legepladsens åbningstider
doegnaabent: Nej
Ændrede åbningstider Jul, Nytår, Corona m.m.: https://www.kk.dk/toiletter/",København,FindToilet
200,Hans Tavsens Gade 40,København N,2200.0,55.689757,12.545727,Unisex,0,Ved ikke,Ved ikke,Ved ikke,"Placering: Bemandet legeplads Hans Tavsens Park vest
Åbningstider:
mandag: Følger legepladsens åbningstider
tirsdag: Følger legepladsens åbningstider
onsdag: Følger legepladsens åbningstider
torsdag: Følger legepladsens åbningstider
fredag: Følger legepladsens åbningstider
loerdag: Følger legepladsens åbningstider
soendag: Følger legepladsens åbningstider
doegnaabent: Nej
bemaerkning: Mandag-fredag: kl. 8.45-17 undtagen torsdag, hvor der er åbent til 19.
Ændrede åbningstider Jul, Nytår, Corona m.m.: https://www.kk.dk/toiletter/",København,FindToilet
274,Hans Tavsens Gade 40,København N,2200.0,55.688329,12.54978,Unisex,0,Ved ikke,Ved ikke,Ved ikke,"Placering: Bemandet legeplads Hans Tavsens Park øst
Åbningstider:
mandag: Følger legepladsens åbningstider
tirsdag: Følger legepladsens åbningstider
onsdag: Følger legepladsens åbningstider
torsdag: Følger legepladsens åbningstider
fredag: Følger legepladsens åbningstider
loerdag: Følger legepladsens åbningstider
soendag: Følger legepladsens åbningstider
doegnaabent: Nej
bemaerkning: sommersæsonen (maj-september) mandag-fredag: kl. 9-18 og lørdag: kl. 10-17. I vintersæsonen (oktober til april) 9-16.30 i hverdagene
Ændrede åbningstider Jul, Nytår, Corona m.m.: https://www.kk.dk/toiletter/",København,FindToilet
348,Hillerødgade 23b,København N,2200.0,55.695527,12.536173,Unisex,0,Ved ikke,Ved ikke,Ved ikke,"Placering: Bemandet legeplads Bispeengen
Åbningstider:
mandag: Følger legepladsens åbningstider
tirsdag: Følger legepladsens åbningstider
onsdag: Følger legepladsens åbningstider
torsdag: Følger legepladsens åbningstider
fredag: Følger legepladsens åbningstider
loerdag: Følger legepladsens åbningstider
soendag: Følger legepladsens åbningstider
doegnaabent: Nej
bemaerkning: Sommersæsonen (maj til september) hverdage 9-18 undtagen torsdag, hvor der er åbent til 20. Lørdage åbent 10-17. I juli er der åbent fra 9.30 til 17 på hverdage og lørdag 10-17. I vintersæsonen 9.30 til 17 undtagen mandag, hvor der er åbent til kl. 20.
Ændrede åbningstider Jul, Nytår, Corona m.m.: https://www.kk.dk/toiletter/",København,FindToilet
638,Hulgårds Plads 6,København NV,2400.0,55.704786,12.521864,Unisex,0,Ved ikke,Ved ikke,Ved ikke,"Placering: Bemandet legeplads Hulgårds Plads
Åbningstider:
aabent_april_sept:
mandag: Følger legepladsens åbningstider
tirsdag: Følger legepladsens åbningstider
onsdag: Følger legepladsens åbningstider
torsdag: Følger legepladsens åbningstider
fredag: Følger legepladsens åbningstider
loerdag: Følger legepladsens åbningstider
soendag: Følger legepladsens åbningstider
doegnaabent: Nej
bemaerkning: Sommersæsonen mandag-fredag kl. 9-18 og søndag kl. 10-17. I vintersæsonen (november-februar) mandag-fredag 9-16.30 og mellemsæsonen (marts, april og oktober) mandag til fredag 9-17.
Ændrede åbningstider Jul, Nytår, Corona m.m.: https://www.kk.dk/toiletter/",København,FindToilet
132,Islands Brygge 20A,København S,2300.0,55.665192,12.57425,Unisex,0,Nej,Nej,Ja,"Placering: Islands Brygge
Åbningstider:
helaarsaabent: Ja
doegnaabent: Ja
Ændrede åbningstider Jul, Nytår, Corona m.m.: https://www.kk.dk/toiletter/",København,FindToilet
213,Jernbanegade 10,København V,1608.0,55.675858,12.564604,Unisex,0,Nej,Nej,Nej,"Placering: Axeltorv ved Cirkusbygningen
Åbningstider:
helaarsaabent: Ja
doegnaabent: Ja
Ændrede åbningstider Jul, Nytår, Corona m.m.: https://www.kk.dk/toiletter/",København,FindToilet
202,Kagsvang 31,Brønshøj,2700.0,55.710409,12.458448,Unisex,0,Ved ikke,Ved ikke,Ved ikke,"Placering: Park, Kagsmosen
Åbningstider:
Åbent fra 1. april til 30. september
Ca. 9.00 til 21:00
Ændrede åbningstider Jul, Nytår, Corona m.m.: https://www.kk.dk/toiletter/",København,FindToilet
207,Kobbelvænget 15B,Brønshøj,2700.0,55.716927,12.479076,Unisex,0,Ved ikke,Ved ikke,Ved ikke,"Placering: Park, Bystævnet v. Vestvolden
Åbningstider:
Åbent fra 1. april til 30. september
Ca. 9.00 til 21:00
Ændrede åbningstider Jul, Nytår, Corona m.m.: https://www.kk.dk/toiletter/",København,FindToilet
330,Langeliniekaj 63,København Ø,2100.0,55.703656,12.600802,Unisex,0,Ved ikke,Ved ikke,Ved ikke,"Placering: Gade, Langeliniekaj, yderst på kajen
Åbningstider:
Åbent fra 1. april til 30. september
Ca. 9.00 til 21:00
Ændrede åbningstider Jul, Nytår, Corona m.m.: https://www.kk.dk/toiletter/",København,FindToilet
352,Lergravsvej 16,København S,2300.0,55.662526,12.618609,Unisex,0,Ved ikke,Ved ikke,Ved ikke,"Placering: Bemandet legeplads Lergravsparken
Åbningstider:
mandag: Følger legepladsens åbningstider
tirsdag: Følger legepladsens åbningstider
onsdag: Følger legepladsens åbningstider
torsdag: Følger legepladsens åbningstider
fredag: Følger legepladsens åbningstider
loerdag: Følger legepladsens åbningstider
soendag: Følger legepladsens åbningstider
doegnaabent: Nej
bemaerkning: Sommersæson (maj til september) mandag-fredag kl. 9.30-18 undtagen om onsdagen, hvor der er åbent til 20 og søndag 10-17. I mellemsæsonen (marts, april og oktober) mandag-fredag 9.30-16. I vintersæsonen (november-februar) mandag - fredag 9.30-17.
Ændrede åbningstider Jul, Nytår, Corona m.m.: https://www.kk.dk/toiletter/",København,FindToilet
203,Moseskellet 47,København NV,2400.0,55.722051,12.522914,Unisex,0,Ved ikke,Ved ikke,Ved ikke,"Placering: Park, Moseskellet
Åbningstider:
Åbent fra 1. april til 30. september
9.00 til 21:00 (19.00 om vinteren)
Ændrede åbningstider Jul, Nytår, Corona m.m.: https://www.kk.dk/toiletter/",København,FindToilet
204,Mosesvinget 1,København NV,2400.0,55.712979,12.50484,Unisex,0,Ved ikke,Ved ikke,Ved ikke,"Placering: Park, Mosesvinget
Åbningstider:
Åbent fra 1. april til 30. september
Ca. 9.00 til 21:00
Ændrede åbningstider Jul, Nytår, Corona m.m.: https://www.kk.dk/toiletter/",København,FindToilet
355,Nordrupvej 16,Brønshøj,2700.0,55.704234,12.47096,Unisex,0,Ved ikke,Ved ikke,Ved ikke,"Placering: Bemandet legeplads Husumparken
Åbningstider:
mandag: Følger legepladsens åbningstider
tirsdag: Følger legepladsens åbningstider
onsdag: Følger legepladsens åbningstider
torsdag: Følger legepladsens åbningstider
fredag: Følger legepladsens åbningstider
loerdag: Følger legepladsens åbningstider
soendag: Følger legepladsens åbningstider
doegnaabent: Nej
bemaerkning: sommersæsonen (maj-september) hverdage kl. 9.30-18.00 og søndag kl. 10-15 (undtagen juli). I vintersæsonen (november -februar) åbent 9.30-16 i hverdage. I mellemsæsonen(marts, april og oktober) åbent hverdage kl. 9.30-17.
Ændrede åbningstider Jul, Nytår, Corona m.m.: https://www.kk.dk/toiletter/",København,FindToilet
172,Nørre Farimagsgade 6,København K,1364.0,55.682474,12.566183,Unisex,0,Ved ikke,Ved ikke,Ved ikke,"Placering: Park, Ørstedsparken, ved caféen
Åbningstider:
Åbent fra 1. april til 30. september
10:00 - Cafeen lukker
Toilettet følger caféens åbningstider. Cafeen lukker alt afhængig af vejret
Ændrede åbningstider Jul, Nytår, Corona m.m.: https://www.kk.dk/toiletter/",København,FindToilet
175,Olfert fischers gade 40,København K,1311.0,55.687614,12.585553,Unisex,0,Ved ikke,Ved ikke,Ved ikke,"Placering: Gade, Nyboder, Gammel Vagt
Åbningstider:
Ca. 9.00 til 21:00 (19.00 om vinteren)
Ændrede åbningstider Jul, Nytår, Corona m.m.: https://www.kk.dk/toiletter/",København,FindToilet
